ID,X1,X2,X3,X4,X5,Y
9164,-52,-40,-58,-47,-41,91
9165,-52,-40,-58,-47,-41,91
9166,-52,-38,-59,-49,-39,91
9167,-53,-39,-56,-47,-39,91
9168,-53,-39,-56,-47,-39,91
9169,-51,-39,-59,-48,-40,91
9170,-51,-39,-58,-49,-38,91
9171,-51,-39,-58,-49,-38,91
9172,-53,-38,-61,-49,-39,91
9173,-53,-40,-59,-48,-41,91
9174,-53,-40,-59,-48,-41,91
9175,-53,-40,-61,-49,-40,91
9176,-53,-41,-56,-50,-42,91
9177,-52,-42,-59,-54,-42,91
9178,-54,-40,-59,-55,-43,91
9179,-56,-40,-60,-53,-43,91
9180,-56,-40,-60,-51,-43,91
9181,-54,-41,-60,-53,-45,91
9182,-54,-42,-60,-52,-43,91
9183,-52,-41,-59,-51,-44,91
9184,-54,-42,-59,-53,-43,91
9185,-55,-41,-58,-55,-42,91
9186,-55,-40,-58,-51,-42,91
9187,-54,-40,-56,-54,-45,91
9188,-52,-41,-58,-56,-40,91
9189,-54,-41,-58,-52,-41,91
9190,-55,-41,-57,-51,-41,91
9191,-51,-39,-58,-52,-42,91
9192,-51,-39,-56,-54,-43,91
9193,-51,-39,-56,-52,-43,91
9194,-55,-40,-63,-47,-39,91
9195,-55,-40,-63,-47,-39,91
9196,-56,-40,-64,-46,-41,91
9197,-54,-40,-65,-47,-41,91
9198,-54,-40,-65,-47,-41,91
9199,-57,-41,-61,-45,-42,91
9200,-59,-41,-57,-45,-40,91
9201,-56,-36,-60,-48,-55,92
9202,-56,-36,-60,-48,-55,92
9203,-57,-35,-62,-50,-50,92
9204,-57,-35,-62,-50,-50,92
9205,-58,-35,-65,-48,-51,92
9206,-58,-35,-65,-48,-51,92
9207,-62,-35,-64,-48,-49,92
9208,-61,-35,-63,-48,-49,92
9209,-60,-35,-63,-47,-49,92
9210,-60,-35,-64,-47,-49,92
9211,-61,-34,-63,-47,-47,92
9212,-61,-34,-63,-47,-47,92
9213,-59,-35,-62,-47,-48,92
9214,-59,-35,-62,-47,-48,92
9215,-60,-34,-59,-48,-47,92
9216,-60,-34,-59,-48,-47,92
9217,-59,-34,-60,-48,-46,92
9218,-59,-34,-60,-49,-47,92
9219,-59,-34,-60,-49,-47,92
9220,-59,-35,-59,-49,-47,92
9221,-60,-34,-61,-48,-47,92
9222,-60,-34,-61,-48,-47,92
9223,-60,-35,-60,-47,-47,92
9224,-60,-35,-60,-47,-47,92
9225,-60,-35,-55,-49,-47,92
9226,-60,-35,-55,-49,-47,92
9227,-60,-35,-58,-49,-46,92
9228,-60,-35,-58,-49,-46,92
9229,-58,-36,-63,-48,-45,92
9230,-58,-36,-63,-48,-45,92
9231,-58,-36,-62,-48,-50,92
9232,-58,-36,-62,-48,-50,92
9233,-58,-36,-65,-49,-52,92
9234,-58,-36,-65,-49,-52,92
9235,-59,-36,-64,-48,-52,92
9236,-59,-36,-64,-48,-52,92
9237,-59,-35,-65,-47,-50,92
9238,-59,-35,-65,-47,-50,92
9239,-57,-37,-66,-49,-49,92
9240,-57,-37,-66,-49,-49,92
9241,-57,-36,-63,-49,-51,92
9242,-57,-36,-63,-49,-51,92
9243,-56,-38,-63,-52,-50,92
9244,-56,-38,-63,-49,-50,92
9245,-56,-38,-63,-49,-50,92
9246,-57,-38,-64,-48,-50,92
9247,-57,-38,-64,-48,-50,92
9248,-55,-36,-61,-50,-50,92
9249,-55,-36,-61,-50,-50,92
9250,-57,-36,-64,-48,-50,92
9251,-57,-36,-64,-48,-50,92
9252,-57,-37,-62,-48,-49,92
9253,-57,-37,-62,-48,-49,92
9254,-57,-37,-65,-47,-49,92
9255,-57,-37,-65,-47,-49,92
9256,-58,-36,-65,-48,-49,92
9257,-58,-36,-65,-48,-49,92
9258,-58,-37,-60,-48,-46,92
9259,-58,-37,-60,-48,-46,92
9260,-56,-35,-56,-50,-47,92
9261,-56,-35,-56,-50,-47,92
9262,-55,-36,-57,-48,-46,92
9263,-55,-36,-57,-48,-46,92
9264,-56,-35,-58,-50,-47,92
9265,-56,-35,-58,-50,-47,92
9266,-58,-36,-57,-50,-48,92
9267,-58,-36,-57,-50,-48,92
9268,-61,-36,-59,-48,-46,92
9269,-61,-36,-59,-48,-46,92
9270,-60,-35,-59,-47,-42,92
9271,-60,-35,-59,-47,-42,92
9272,-60,-35,-59,-47,-46,92
9273,-60,-35,-59,-47,-46,92
9274,-61,-35,-60,-48,-45,92
9275,-61,-35,-60,-48,-45,92
9276,-58,-36,-62,-48,-50,92
9277,-58,-36,-65,-49,-52,92
9278,-58,-36,-65,-49,-52,92
9279,-59,-36,-64,-48,-52,92
9280,-59,-36,-64,-48,-52,92
9281,-59,-35,-65,-47,-50,92
9282,-59,-35,-65,-47,-50,92
9283,-57,-37,-66,-49,-49,92
9284,-57,-37,-66,-49,-49,92
9285,-57,-36,-63,-49,-51,92
9286,-57,-36,-63,-49,-51,92
9287,-56,-38,-63,-52,-50,92
9288,-56,-38,-63,-49,-50,92
9289,-56,-38,-63,-49,-50,92
9290,-57,-38,-64,-48,-50,92
9291,-57,-38,-64,-48,-50,92
9292,-55,-36,-61,-50,-50,92
9293,-55,-36,-61,-50,-50,92
9294,-57,-36,-64,-48,-50,92
9295,-57,-37,-62,-48,-49,92
9296,-57,-37,-62,-48,-49,92
9297,-58,-37,-60,-48,-46,92
9298,-58,-37,-60,-48,-46,92
9299,-56,-35,-56,-50,-47,92
9300,-56,-35,-56,-50,-47,92
9301,-55,-29,-59,-48,-45,93
9302,-55,-29,-59,-48,-45,93
9303,-52,-28,-59,-47,-46,93
9304,-52,-28,-59,-47,-46,93
9305,-53,-27,-60,-43,-45,93
9306,-53,-27,-60,-43,-45,93
9307,-53,-28,-61,-44,-46,93
9308,-53,-28,-61,-44,-46,93
9309,-54,-28,-62,-43,-46,93
9310,-54,-28,-62,-43,-46,93
9311,-54,-27,-62,-44,-46,93
9312,-54,-27,-62,-44,-46,93
9313,-54,-27,-62,-43,-46,93
9314,-54,-27,-62,-43,-46,93
9315,-54,-26,-62,-44,-46,93
9316,-54,-26,-62,-44,-46,93
9317,-54,-27,-62,-43,-46,93
9318,-54,-27,-62,-43,-46,93
9319,-58,-27,-62,-42,-47,93
9320,-58,-27,-62,-42,-47,93
9321,-53,-27,-63,-44,-47,93
9322,-53,-27,-63,-44,-47,93
9323,-54,-27,-63,-43,-47,93
9324,-54,-27,-63,-43,-47,93
9325,-55,-28,-63,-44,-46,93
9326,-55,-28,-63,-44,-46,93
9327,-54,-28,-63,-44,-46,93
9328,-54,-28,-63,-44,-46,93
9329,-55,-28,-63,-44,-48,93
9330,-55,-28,-63,-44,-48,93
9331,-56,-28,-63,-44,-47,93
9332,-56,-28,-63,-44,-47,93
9333,-56,-28,-63,-44,-48,93
9334,-56,-28,-63,-44,-48,93
9335,-55,-28,-63,-44,-48,93
9336,-55,-28,-63,-44,-48,93
9337,-54,-28,-63,-45,-48,93
9338,-54,-28,-63,-45,-48,93
9339,-56,-29,-62,-43,-49,93
9340,-56,-29,-62,-43,-49,93
9341,-56,-29,-65,-43,-48,93
9342,-56,-29,-65,-43,-48,93
9343,-55,-29,-63,-43,-48,93
9344,-55,-29,-63,-43,-48,93
9345,-56,-28,-63,-43,-48,93
9346,-56,-28,-63,-43,-48,93
9347,-57,-28,-64,-44,-48,93
9348,-57,-28,-64,-44,-48,93
9349,-56,-28,-65,-43,-49,93
9350,-56,-28,-65,-43,-49,93
9351,-56,-28,-63,-44,-48,93
9352,-56,-28,-63,-44,-48,93
9353,-52,-28,-60,-44,-43,93
9354,-52,-28,-60,-44,-43,93
9355,-55,-27,-64,-43,-46,93
9356,-55,-27,-64,-43,-46,93
9357,-56,-28,-61,-44,-48,93
9358,-56,-28,-61,-44,-48,93
9359,-56,-28,-62,-44,-47,93
9360,-56,-28,-62,-44,-47,93
9361,-56,-27,-61,-44,-48,93
9362,-56,-27,-61,-44,-48,93
9363,-56,-27,-62,-44,-47,93
9364,-58,-27,-62,-42,-47,93
9365,-58,-27,-62,-42,-47,93
9366,-53,-27,-63,-44,-47,93
9367,-53,-27,-63,-44,-47,93
9368,-54,-27,-63,-43,-47,93
9369,-54,-27,-63,-43,-47,93
9370,-55,-28,-63,-44,-46,93
9371,-55,-28,-63,-44,-46,93
9372,-54,-28,-63,-44,-46,93
9373,-54,-28,-63,-44,-46,93
9374,-55,-28,-63,-44,-48,93
9375,-55,-28,-63,-44,-48,93
9376,-56,-28,-63,-44,-47,93
9377,-56,-28,-63,-44,-47,93
9378,-56,-28,-63,-44,-48,93
9379,-56,-28,-63,-44,-48,93
9380,-55,-28,-63,-44,-48,93
9381,-55,-28,-63,-44,-48,93
9382,-54,-28,-63,-45,-48,93
9383,-54,-28,-63,-45,-48,93
9384,-56,-29,-62,-43,-49,93
9385,-56,-29,-62,-43,-49,93
9386,-56,-29,-65,-43,-48,93
9387,-56,-29,-65,-43,-48,93
9388,-55,-29,-63,-43,-48,93
9389,-55,-29,-63,-43,-48,93
9390,-56,-28,-63,-43,-48,93
9391,-56,-28,-63,-43,-48,93
9392,-57,-28,-64,-44,-48,93
9393,-57,-28,-64,-44,-48,93
9394,-56,-28,-65,-43,-49,93
9395,-56,-28,-65,-43,-49,93
9396,-56,-28,-63,-44,-48,93
9397,-56,-28,-63,-44,-48,93
9398,-52,-28,-60,-44,-43,93
9399,-52,-28,-60,-44,-43,93
9400,-55,-27,-64,-43,-46,93
9401,-58,-34,-57,-41,-49,94
9402,-54,-36,-58,-43,-50,94
9403,-54,-36,-58,-43,-50,94
9404,-60,-34,-64,-42,-49,94
9405,-58,-34,-55,-42,-47,94
9406,-58,-34,-55,-42,-47,94
9407,-60,-36,-60,-43,-45,94
9408,-60,-36,-60,-43,-45,94
9409,-60,-36,-60,-43,-45,94
9410,-60,-36,-60,-43,-45,94
9411,-61,-36,-60,-45,-45,94
9412,-61,-36,-60,-45,-45,94
9413,-63,-35,-57,-43,-49,94
9414,-62,-34,-53,-44,-50,94
9415,-62,-34,-53,-44,-50,94
9416,-61,-34,-54,-41,-49,94
9417,-61,-34,-54,-41,-49,94
9418,-64,-35,-55,-42,-48,94
9419,-61,-35,-55,-42,-48,94
9420,-62,-34,-55,-44,-49,94
9421,-60,-34,-55,-44,-49,94
9422,-61,-32,-54,-45,-47,94
9423,-61,-32,-54,-45,-47,94
9424,-63,-33,-55,-43,-50,94
9425,-63,-33,-55,-43,-50,94
9426,-62,-33,-54,-43,-48,94
9427,-62,-33,-54,-43,-48,94
9428,-63,-33,-54,-43,-49,94
9429,-63,-33,-54,-43,-49,94
9430,-62,-33,-53,-42,-49,94
9431,-62,-33,-53,-42,-49,94
9432,-60,-33,-55,-43,-49,94
9433,-60,-33,-55,-43,-49,94
9434,-60,-33,-54,-42,-49,94
9435,-60,-33,-54,-42,-49,94
9436,-61,-32,-56,-42,-49,94
9437,-61,-32,-56,-42,-49,94
9438,-62,-33,-55,-42,-49,94
9439,-62,-33,-55,-42,-49,94
9440,-60,-33,-56,-42,-49,94
9441,-60,-33,-56,-42,-49,94
9442,-59,-32,-55,-43,-48,94
9443,-59,-32,-55,-43,-48,94
9444,-62,-33,-56,-43,-49,94
9445,-62,-33,-56,-43,-49,94
9446,-65,-33,-57,-44,-48,94
9447,-65,-33,-57,-44,-48,94
9448,-63,-33,-57,-43,-46,94
9449,-63,-33,-57,-43,-46,94
9450,-62,-33,-56,-43,-48,94
9451,-62,-33,-56,-43,-48,94
9452,-62,-33,-58,-43,-46,94
9453,-61,-33,-56,-42,-48,94
9454,-61,-33,-56,-42,-48,94
9455,-64,-33,-59,-43,-48,94
9456,-64,-33,-59,-43,-48,94
9457,-62,-33,-58,-42,-48,94
9458,-62,-33,-58,-42,-48,94
9459,-65,-33,-60,-43,-48,94
9460,-65,-33,-60,-43,-48,94
9461,-62,-33,-58,-43,-48,94
9462,-62,-33,-58,-43,-48,94
9463,-64,-32,-60,-43,-47,94
9464,-64,-32,-60,-43,-47,94
9465,-64,-33,-58,-42,-47,94
9466,-64,-33,-58,-42,-47,94
9467,-63,-33,-59,-43,-48,94
9468,-63,-33,-59,-43,-48,94
9469,-63,-33,-60,-42,-48,94
9470,-63,-33,-60,-42,-48,94
9471,-64,-33,-60,-42,-47,94
9472,-64,-33,-60,-42,-47,94
9473,-62,-33,-59,-43,-48,94
9474,-62,-33,-59,-43,-48,94
9475,-61,-33,-59,-41,-49,94
9476,-61,-33,-59,-41,-49,94
9477,-59,-31,-59,-42,-45,94
9478,-60,-30,-57,-43,-48,94
9479,-58,-32,-59,-44,-47,94
9480,-59,-32,-59,-42,-45,94
9481,-60,-30,-58,-42,-45,94
9482,-60,-33,-58,-43,-47,94
9483,-58,-32,-59,-42,-46,94
9484,-58,-33,-59,-42,-47,94
9485,-59,-33,-57,-43,-47,94
9486,-59,-31,-59,-43,-48,94
9487,-58,-33,-58,-43,-48,94
9488,-58,-33,-57,-44,-47,94
9489,-59,-32,-57,-44,-45,94
9490,-59,-32,-58,-42,-48,94
9491,-58,-33,-58,-44,-46,94
9492,-58,-30,-57,-43,-46,94
9493,-58,-30,-58,-42,-48,94
9494,-59,-33,-58,-42,-48,94
9495,-58,-31,-58,-42,-47,94
9496,-60,-33,-58,-42,-47,94
9497,-59,-32,-57,-42,-45,94
9498,-60,-30,-58,-43,-46,94
9499,-58,-31,-57,-42,-47,94
9500,-60,-33,-57,-44,-48,94
9501,-60,-35,-57,-46,-48,95
9502,-61,-35,-56,-43,-50,95
9503,-62,-35,-56,-43,-50,95
9504,-60,-35,-59,-43,-51,95
9505,-60,-35,-59,-43,-51,95
9506,-59,-34,-59,-44,-49,95
9507,-59,-34,-59,-44,-49,95
9508,-60,-34,-58,-44,-48,95
9509,-60,-34,-58,-44,-48,95
9510,-62,-33,-58,-44,-48,95
9511,-62,-33,-58,-44,-48,95
9512,-61,-34,-56,-43,-50,95
9513,-62,-34,-56,-43,-50,95
9514,-61,-33,-61,-45,-46,95
9515,-60,-33,-61,-45,-46,95
9516,-60,-33,-62,-46,-45,95
9517,-58,-34,-58,-44,-47,95
9518,-58,-34,-58,-44,-47,95
9519,-57,-33,-64,-47,-45,95
9520,-57,-33,-64,-47,-45,95
9521,-59,-34,-65,-48,-46,95
9522,-59,-34,-65,-48,-46,95
9523,-60,-33,-63,-47,-46,95
9524,-60,-33,-63,-47,-46,95
9525,-63,-33,-62,-43,-47,95
9526,-63,-33,-62,-43,-47,95
9527,-61,-33,-57,-45,-49,95
9528,-61,-33,-57,-45,-49,95
9529,-60,-33,-61,-45,-48,95
9530,-60,-33,-61,-45,-48,95
9531,-62,-33,-61,-45,-49,95
9532,-62,-33,-61,-45,-49,95
9533,-59,-33,-61,-45,-48,95
9534,-59,-33,-61,-45,-48,95
9535,-59,-33,-60,-45,-48,95
9536,-59,-33,-60,-45,-48,95
9537,-59,-33,-62,-44,-47,95
9538,-59,-33,-62,-44,-47,95
9539,-58,-35,-59,-49,-44,95
9540,-58,-35,-59,-49,-44,95
9541,-60,-35,-62,-50,-43,95
9542,-60,-35,-62,-50,-43,95
9543,-61,-35,-60,-48,-46,95
9544,-61,-35,-60,-48,-46,95
9545,-58,-35,-61,-46,-48,95
9546,-58,-35,-61,-46,-48,95
9547,-58,-35,-58,-44,-47,95
9548,-57,-35,-57,-43,-49,95
9549,-57,-35,-57,-43,-49,95
9550,-56,-35,-58,-43,-49,95
9551,-56,-35,-58,-43,-49,95
9552,-56,-35,-58,-43,-50,95
9553,-56,-35,-58,-43,-50,95
9554,-54,-35,-57,-42,-53,95
9555,-54,-35,-57,-42,-53,95
9556,-52,-35,-56,-43,-52,95
9557,-52,-35,-56,-43,-52,95
9558,-54,-35,-56,-43,-53,95
9559,-53,-35,-56,-42,-52,95
9560,-53,-35,-56,-42,-52,95
9561,-60,-35,-61,-44,-43,95
9562,-62,-34,-60,-44,-44,95
9563,-62,-34,-60,-44,-44,95
9564,-60,-35,-60,-45,-44,95
9565,-60,-35,-60,-45,-44,95
9566,-56,-35,-58,-43,-45,95
9567,-56,-35,-58,-43,-45,95
9568,-54,-35,-58,-44,-46,95
9569,-54,-35,-58,-44,-46,95
9570,-56,-35,-59,-43,-46,95
9571,-56,-35,-59,-43,-46,95
9572,-54,-34,-57,-42,-48,95
9573,-54,-34,-57,-42,-48,95
9574,-52,-35,-58,-44,-46,95
9575,-52,-35,-58,-44,-46,95
9576,-54,-36,-57,-43,-50,95
9577,-54,-36,-57,-43,-50,95
9578,-53,-35,-58,-42,-51,95
9579,-53,-35,-58,-42,-51,95
9580,-54,-35,-57,-42,-53,95
9581,-54,-35,-57,-42,-53,95
9582,-55,-33,-56,-44,-45,95
9583,-56,-32,-56,-46,-44,95
9584,-56,-32,-58,-44,-45,95
9585,-56,-33,-59,-43,-47,95
9586,-57,-35,-59,-46,-46,95
9587,-57,-34,-59,-46,-46,95
9588,-56,-35,-58,-47,-44,95
9589,-57,-32,-56,-43,-46,95
9590,-56,-35,-59,-44,-48,95
9591,-56,-32,-59,-43,-44,95
9592,-55,-33,-59,-44,-45,95
9593,-56,-32,-58,-47,-44,95
9594,-57,-32,-59,-47,-46,95
9595,-56,-32,-56,-45,-47,95
9596,-56,-33,-59,-47,-47,95
9597,-57,-32,-59,-47,-44,95
9598,-56,-33,-59,-43,-48,95
9599,-56,-32,-59,-45,-48,95
9600,-57,-34,-59,-47,-44,95
9601,-60,-34,-60,-47,-51,96
9602,-58,-39,-60,-44,-49,96
9603,-58,-39,-60,-44,-49,96
9604,-60,-38,-58,-47,-50,96
9605,-56,-39,-57,-47,-49,96
9606,-56,-39,-57,-47,-49,96
9607,-62,-36,-57,-47,-46,96
9608,-62,-36,-57,-47,-46,96
9609,-62,-40,-57,-48,-48,96
9610,-64,-34,-57,-48,-48,96
9611,-64,-34,-57,-48,-48,96
9612,-63,-38,-56,-83,-48,96
9613,-63,-38,-56,-83,-48,96
9614,-63,-41,-57,-48,-49,96
9615,-63,-41,-57,-48,-49,96
9616,-63,-34,-57,-47,-49,96
9617,-63,-34,-57,-47,-49,96
9618,-62,-38,-57,-47,-49,96
9619,-62,-38,-57,-47,-49,96
9620,-63,-35,-58,-44,-49,96
9621,-63,-35,-58,-44,-49,96
9622,-63,-40,-57,-49,-51,96
9623,-63,-40,-57,-49,-51,96
9624,-65,-39,-57,-47,-50,96
9625,-65,-39,-57,-47,-50,96
9626,-64,-40,-57,-47,-51,96
9627,-66,-38,-58,-47,-49,96
9628,-66,-38,-58,-47,-49,96
9629,-63,-34,-57,-47,-51,96
9630,-63,-34,-57,-47,-51,96
9631,-63,-39,-58,-47,-51,96
9632,-63,-39,-58,-47,-51,96
9633,-63,-40,-63,-47,-53,96
9634,-63,-40,-63,-47,-53,96
9635,-63,-39,-58,-47,-52,96
9636,-63,-39,-58,-47,-52,96
9637,-61,-39,-57,-46,-54,96
9638,-61,-39,-57,-46,-54,96
9639,-63,-38,-57,-44,-53,96
9640,-63,-38,-57,-44,-53,96
9641,-58,-38,-57,-45,-54,96
9642,-58,-38,-57,-45,-54,96
9643,-60,-42,-62,-52,-47,96
9644,-62,-35,-59,-51,-47,96
9645,-62,-35,-59,-51,-47,96
9646,-61,-40,-56,-47,-47,96
9647,-61,-40,-56,-47,-47,96
9648,-61,-40,-53,-47,-47,96
9649,-61,-40,-56,-46,-46,96
9650,-61,-40,-56,-46,-46,96
9651,-60,-39,-56,-46,-46,96
9652,-60,-39,-56,-46,-46,96
9653,-60,-39,-55,-45,-48,96
9654,-61,-40,-56,-46,-47,96
9655,-61,-40,-56,-46,-47,96
9656,-60,-39,-57,-46,-47,96
9657,-62,-40,-56,-47,-48,96
9658,-62,-40,-56,-47,-48,96
9659,-62,-40,-55,-47,-47,96
9660,-62,-40,-55,-47,-47,96
9661,-59,-36,-57,-45,-46,96
9662,-59,-37,-58,-44,-48,96
9663,-60,-35,-58,-47,-46,96
9664,-62,-37,-57,-46,-48,96
9665,-60,-37,-57,-46,-46,96
9666,-61,-37,-58,-47,-45,96
9667,-59,-36,-57,-47,-48,96
9668,-60,-35,-58,-46,-45,96
9669,-60,-37,-58,-44,-47,96
9670,-59,-38,-57,-45,-45,96
9671,-62,-38,-58,-45,-45,96
9672,-61,-35,-58,-45,-46,96
9673,-61,-37,-58,-47,-48,96
9674,-60,-35,-57,-47,-48,96
9675,-62,-36,-57,-45,-45,96
9676,-62,-38,-56,-47,-46,96
9677,-61,-37,-56,-44,-46,96
9678,-60,-38,-58,-44,-48,96
9679,-62,-38,-57,-46,-47,96
9680,-60,-38,-57,-44,-48,96
9681,-62,-36,-57,-44,-47,96
9682,-60,-38,-58,-47,-46,96
9683,-60,-35,-56,-47,-46,96
9684,-61,-38,-56,-47,-47,96
9685,-61,-38,-56,-45,-48,96
9686,-62,-36,-57,-47,-47,96
9687,-59,-36,-58,-46,-48,96
9688,-60,-37,-56,-47,-47,96
9689,-60,-36,-57,-47,-48,96
9690,-59,-38,-58,-47,-48,96
9691,-59,-37,-58,-45,-46,96
9692,-59,-36,-57,-44,-48,96
9693,-60,-36,-58,-45,-45,96
9694,-59,-35,-58,-46,-45,96
9695,-61,-37,-57,-44,-47,96
9696,-59,-36,-58,-44,-47,96
9697,-62,-38,-56,-44,-47,96
9698,-61,-37,-58,-44,-48,96
9699,-60,-38,-57,-46,-47,96
9700,-59,-37,-57,-46,-47,96
9701,-60,-46,-54,-41,-47,97
9702,-60,-46,-54,-41,-47,97
9703,-60,-46,-54,-42,-47,97
9704,-60,-46,-54,-42,-47,97
9705,-60,-45,-54,-42,-48,97
9706,-60,-45,-54,-42,-48,97
9707,-60,-44,-55,-42,-46,97
9708,-60,-44,-55,-42,-46,97
9709,-60,-46,-56,-43,-47,97
9710,-60,-46,-56,-43,-47,97
9711,-60,-46,-56,-41,-46,97
9712,-60,-46,-56,-41,-46,97
9713,-59,-45,-53,-43,-47,97
9714,-59,-45,-53,-43,-47,97
9715,-59,-46,-54,-35,-47,97
9716,-59,-46,-54,-35,-47,97
9717,-58,-46,-55,-35,-46,97
9718,-58,-46,-55,-35,-46,97
9719,-58,-46,-54,-42,-47,97
9720,-58,-46,-54,-42,-47,97
9721,-59,-48,-54,-41,-45,97
9722,-59,-48,-54,-41,-45,97
9723,-59,-48,-55,-43,-46,97
9724,-59,-48,-55,-43,-46,97
9725,-58,-47,-55,-42,-45,97
9726,-58,-47,-55,-42,-45,97
9727,-54,-45,-60,-41,-46,97
9728,-54,-45,-60,-41,-46,97
9729,-55,-46,-63,-43,-45,97
9730,-56,-47,-63,-42,-45,97
9731,-56,-47,-63,-42,-45,97
9732,-55,-46,-60,-42,-44,97
9733,-55,-46,-60,-42,-44,97
9734,-56,-47,-61,-42,-44,97
9735,-56,-47,-61,-42,-44,97
9736,-56,-48,-58,-39,-44,97
9737,-56,-48,-58,-39,-44,97
9738,-52,-47,-59,-42,-44,97
9739,-52,-47,-59,-42,-44,97
9740,-56,-49,-59,-33,-44,97
9741,-56,-49,-59,-33,-44,97
9742,-53,-47,-59,-43,-44,97
9743,-53,-47,-59,-43,-44,97
9744,-55,-48,-58,-42,-45,97
9745,-55,-48,-58,-42,-45,97
9746,-56,-47,-58,-42,-45,97
9747,-56,-47,-58,-42,-45,97
9748,-54,-45,-57,-43,-46,97
9749,-57,-47,-59,-41,-44,97
9750,-55,-44,-59,-40,-46,97
9751,-56,-44,-56,-40,-44,97
9752,-56,-45,-57,-43,-45,97
9753,-54,-44,-57,-40,-44,97
9754,-57,-46,-57,-43,-44,97
9755,-56,-47,-57,-42,-45,97
9756,-55,-46,-57,-42,-44,97
9757,-56,-46,-58,-43,-46,97
9758,-56,-47,-57,-41,-47,97
9759,-54,-44,-56,-43,-43,97
9760,-55,-45,-58,-40,-44,97
9761,-57,-45,-57,-40,-44,97
9762,-56,-45,-59,-42,-43,97
9763,-55,-44,-57,-41,-44,97
9764,-55,-45,-58,-42,-43,97
9765,-56,-46,-58,-42,-46,97
9766,-54,-47,-58,-43,-44,97
9767,-56,-47,-57,-43,-45,97
9768,-57,-45,-56,-40,-46,97
9769,-57,-47,-59,-40,-47,97
9770,-56,-45,-57,-42,-47,97
9771,-57,-44,-56,-41,-47,97
9772,-56,-44,-58,-41,-47,97
9773,-56,-46,-58,-42,-44,97
9774,-55,-44,-56,-43,-47,97
9775,-56,-46,-59,-43,-45,97
9776,-56,-46,-59,-42,-46,97
9777,-57,-46,-56,-43,-47,97
9778,-56,-45,-56,-43,-44,97
9779,-56,-45,-59,-40,-46,97
9780,-55,-46,-58,-41,-43,97
9781,-57,-47,-59,-43,-45,97
9782,-56,-47,-59,-41,-44,97
9783,-56,-47,-56,-41,-45,97
9784,-56,-46,-59,-43,-46,97
9785,-57,-46,-58,-42,-47,97
9786,-55,-45,-58,-42,-47,97
9787,-56,-44,-57,-41,-46,97
9788,-55,-44,-59,-42,-44,97
9789,-56,-47,-56,-43,-44,97
9790,-57,-46,-56,-41,-45,97
9791,-55,-47,-58,-42,-47,97
9792,-55,-47,-58,-42,-43,97
9793,-56,-45,-56,-42,-45,97
9794,-55,-47,-57,-43,-43,97
9795,-54,-47,-57,-43,-45,97
9796,-54,-46,-59,-43,-43,97
9797,-55,-44,-57,-42,-47,97
9798,-56,-44,-56,-42,-43,97
9799,-54,-47,-57,-41,-44,97
9800,-55,-47,-58,-43,-46,97
9801,-63,-52,-61,-40,-41,98
9802,-65,-51,-63,-45,-43,98
9803,-62,-50,-61,-47,-45,98
9804,-62,-51,-63,-45,-45,98
9805,-61,-51,-61,-48,-46,98
9806,-60,-51,-63,-47,-45,98
9807,-60,-51,-63,-47,-44,98
9808,-61,-46,-63,-48,-43,98
9809,-60,-50,-61,-48,-45,98
9810,-61,-52,-61,-46,-46,98
9811,-59,-49,-60,-47,-46,98
9812,-60,-51,-60,-47,-42,98
9813,-59,-52,-58,-46,-45,98
9814,-59,-52,-58,-46,-45,98
9815,-60,-51,-56,-45,-45,98
9816,-60,-51,-57,-45,-45,98
9817,-59,-52,-56,-46,-43,98
9818,-61,-51,-56,-46,-46,98
9819,-63,-49,-55,-39,-52,98
9820,-63,-49,-55,-39,-52,98
9821,-62,-49,-53,-39,-54,98
9822,-62,-50,-53,-40,-53,98
9823,-62,-50,-53,-40,-53,98
9824,-63,-51,-53,-40,-48,98
9825,-63,-51,-53,-40,-48,98
9826,-61,-46,-53,-41,-51,98
9827,-61,-47,-53,-40,-50,98
9828,-61,-48,-53,-40,-50,98
9829,-61,-45,-53,-40,-51,98
9830,-61,-46,-53,-40,-51,98
9831,-62,-48,-53,-40,-48,98
9832,-59,-48,-53,-40,-51,98
9833,-59,-49,-53,-41,-49,98
9834,-59,-49,-53,-41,-49,98
9835,-60,-46,-55,-41,-49,98
9836,-60,-46,-55,-41,-49,98
9837,-58,-45,-57,-41,-48,98
9838,-58,-45,-57,-41,-48,98
9839,-60,-47,-57,-40,-48,98
9840,-60,-47,-57,-40,-48,98
9841,-59,-49,-58,-41,-47,98
9842,-59,-49,-58,-41,-47,98
9843,-59,-48,-59,-41,-47,98
9844,-59,-48,-59,-41,-47,98
9845,-59,-47,-54,-42,-46,98
9846,-59,-47,-54,-42,-46,98
9847,-60,-46,-56,-43,-47,98
9848,-60,-46,-56,-43,-47,98
9849,-59,-50,-52,-39,-49,98
9850,-57,-51,-53,-39,-46,98
9851,-58,-50,-52,-38,-48,98
9852,-59,-50,-53,-39,-49,98
9853,-59,-50,-53,-39,-49,98
9854,-58,-52,-53,-38,-49,98
9855,-58,-52,-53,-38,-49,98
9856,-58,-50,-53,-39,-50,98
9857,-58,-50,-53,-39,-50,98
9858,-57,-52,-53,-39,-49,98
9859,-57,-52,-53,-39,-49,98
9860,-58,-52,-53,-39,-48,98
9861,-58,-52,-53,-39,-48,98
